0.83,0.75,0.58,0.75,0.5,0.58,0.58,0.5,0.5,0.58,0.5,0.58,0.5,0.58,0.5,0.83,0.83,0.5,0.58,0.5,0.67
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.5,0.58,0.5,0.67,0.58,0.75,0.67,0.83,0.75,0.83,0.5,0.5,0.83,0.83,0.58,0.58,0.5,0.5,0.83,0.83,0.58
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.83,0.83,0.83,0.83,0.75,0.75,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.67,0.67,0.75,0.75,0.67,0.67,0.75
0.75,0.67,0.67,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.67,0.67,0.75,0.67,0.67,0.75,0.75,0.75,0.75,0.67,0.67
0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.75,0.75,0.83,0.83,0.83,0.75,0.75,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.42,0.25,0.25,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.25,0.25,0.42,0.42,0.25,0.25,0.17,0.17,0.0,0.0
0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83
0.67,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67
0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.75,0.75,0.83,0.83,0.75,0.83,0.75,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.83,0.75,0.83
0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.08,0.58,0.83,0.58,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0
0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75
0.83,0.83,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75
0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83
0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42
0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0
0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83
0.5,0.17,0.17,0.5,0.5,0.17,0.17,0.58,0.58,0.75,0.75,0.58,0.58,0.08,0.08,0.17,0.17,0.0,0.0,0.75,0.75
0.75,0.75,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67
0.75,0.83,0.83,0.75,0.83,0.75,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.83,0.75,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.42,0.42,0.25,0.25,0.17,0.17,0.0,0.0,0.0,0.0,0.58,0.58,0.25,0.25,0.0,0.0,0.58,0.58,0.33,0.33,0.0
0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67
0.0,0.0,0.17,0.17,0.25,0.25,0.42,0.42,0.25,0.25,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.25,0.25,0.42
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.67,0.67,0.75,0.67,0.67,0.75,0.75,0.75,0.75,0.75,0.75,0.67,0.67,0.67,0.67,0.67,0.67,0.75,0.75,0.67,0.67
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.67,0.67,0.67,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75
0.67,0.67,0.75,0.75,0.75,0.75,0.75,0.75,0.67,0.67,0.67,0.67,0.67,0.67,0.75,0.75,0.67,0.67,0.67,0.67,0.75
0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.83,0.75,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.83,0.75,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.75,0.75,0.83,0.83,0.83,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.58,0.58,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42
0.58,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17,0.42,0.42,0.17,0.17
0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83
0.17,0.17,0.25,0.25,0.42,0.42,0.25,0.25,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.25,0.25,0.42,0.42,0.25
0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.17,0.42,0.42,0.17,0.17,0.42,0.17,0.17,0.17,0.67,0.67,0.67,0.67,0.75,0.75,0.0,0.0,0.75,0.75,0.0,0.0
0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.33
0.83,0.75,0.75,0.83,0.83,0.75,0.83,0.75,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.58,0.58,0.83,0.17,0.58,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83
0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.75,0.75,0.67,0.67,0.67,0.67,0.75,0.75,0.67,0.67
0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.75,0.75,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.75,0.58,0.75,0.5,0.58,0.58,0.5,0.5,0.58,0.5,0.58,0.5,0.58,0.5,0.83,0.83,0.5,0.58
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17,0.83,0.83,0.17,0.17
0.75,0.67,0.67,0.67,0.67,0.67,0.67,0.75,0.75,0.67,0.67,0.67,0.67,0.75,0.75,0.75,0.75,0.67,0.67,0.67,0.67
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.75
0.75,0.75,0.75,0.83,0.75,0.75,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.83,0.75,0.75,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.17,0.17,0.83,0.0,0.33,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.42,0.42,0.0,0.75,0.75,0.58,0.58,0.42,0.42
0.5,0.58,0.5,0.58,0.5,0.83,0.83,0.5,0.58,0.5,0.67,0.58,0.75,0.67,0.83,0.75,0.83,0.5,0.5,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.67,0.67,0.75,0.67,0.67,0.75,0.67,0.67,0.75,0.75,0.75,0.75,0.67,0.67,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83
0.33,0.0,0.0,0.42,0.42,0.0,0.75,0.75,0.58,0.58,0.42,0.42,0.0,0.0,0.83,0.83,0.67,0.67,0.58,0.58,0.42
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.0,0.0,0.75,0.75,0.0,0.0,0.83,0.83,0.75,0.58,0.75,0.5,0.58,0.58,0.5,0.5,0.58,0.5,0.58
0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.83,0.83,0.75,0.75,0.83,0.83,0.83,0.83,0.75,0.75,0.83,0.83,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.58,0.58,0.17,0.75,0.75,0.58,0.58,0.08,0.08,0.17,0.17,0.0,0.0,0.75,0.75,0.58,0.58,0.83,0.17,0.58,0.17
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.67,0.58,0.75,0.67,0.83,0.75,0.83,0.5,0.5,0.83,0.83,0.58,0.58,0.5,0.5,0.83,0.83,0.58,0.58,0.5,0.5
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
